SystemTime,interbeat_interval
2025-04-09 16:06:15.762048,780.2734375
2025-04-09 16:06:15.762255,777.34375
2025-04-09 16:06:16.1751972,777.34375
2025-04-09 16:06:17.2741774,760.7421875
2025-04-09 16:06:18.3732082,777.34375
2025-04-09 16:06:19.4721246,797.8515625
2025-04-09 16:06:19.4721367,828.125
2025-04-09 16:06:20.5711796,835.9375
2025-04-09 16:06:21.6701235,837.890625
2025-04-09 16:06:22.7691520,846.6796875
2025-04-09 16:06:24.9671067,849.609375
2025-04-09 16:06:24.9671166,777.34375
2025-04-09 16:06:24.9671387,754.8828125
2025-04-09 16:06:25.10661194,767.578125
2025-04-09 16:06:26.11651591,771.484375
2025-04-09 16:06:27.12641057,772.4609375
2025-04-09 16:06:27.12641145,760.7421875
2025-04-09 16:06:28.13631354,787.109375
2025-04-09 16:06:29.14621907,833.0078125
2025-04-09 16:06:30.15611890,803.7109375
2025-04-09 16:06:30.15611998,760.7421875
2025-04-09 16:06:31.16601934,741.2109375
2025-04-09 16:06:32.17591878,646.484375
2025-04-09 16:06:32.17591998,664.0625
2025-04-09 16:06:33.18581421,653.3203125
2025-04-09 16:06:34.19571297,683.59375
2025-04-09 16:06:34.19571375,600.5859375
2025-04-09 16:06:35.20561418,673.828125
2025-04-09 16:06:35.20561494,639.6484375
2025-04-09 16:06:36.21551387,584.9609375
2025-04-09 16:06:37.22541936,592.7734375
2025-04-09 16:06:37.22542068,595.703125
2025-04-09 16:06:38.23531805,634.765625
2025-04-09 16:06:38.23531932,606.4453125
2025-04-09 16:06:39.24521532,601.5625
2025-04-09 16:06:40.25511137,555.6640625
2025-04-09 16:06:40.25511192,568.359375
2025-04-09 16:06:41.26501050,573.2421875
2025-04-09 16:06:41.26501110,606.4453125
2025-04-09 16:06:42.27491854,559.5703125
2025-04-09 16:06:42.27491983,584.9609375
2025-04-09 16:06:43.28482001,557.6171875
2025-04-09 16:06:44.29471296,558.59375
2025-04-09 16:06:44.29471407,588.8671875
2025-04-09 16:06:45.30461482,593.75
2025-04-09 16:06:45.30461603,586.9140625
2025-04-09 16:06:47.31946934,631.8359375
2025-04-09 16:06:48.32936493,634.765625
2025-04-09 16:06:48.32936618,612.3046875
2025-04-09 16:06:49.33927072,627.9296875
2025-04-09 16:06:50.35906695,605.46875
2025-04-09 16:06:50.35906839,622.0703125
2025-04-09 16:06:50.35906881,611.328125
2025-04-09 16:06:50.35906891,625
2025-04-09 16:06:51.36896698,604.4921875
2025-04-09 16:06:52.37886515,635.7421875
2025-04-09 16:06:52.37886594,619.140625
2025-04-09 16:06:53.38876155,631.8359375
2025-04-09 16:06:54.39865868,654.296875
2025-04-09 16:06:54.39865934,657.2265625
2025-04-09 16:06:55.40856989,685.546875
2025-04-09 16:06:56.41845981,657.2265625
2025-04-09 16:06:56.41846045,645.5078125
2025-04-09 16:06:57.42835798,658.203125
2025-04-09 16:06:58.43826296,681.640625
2025-04-09 16:06:58.43826373,632.8125
2025-04-09 16:06:59.44815828,636.71875
2025-04-09 16:06:59.44815890,623.046875
2025-04-09 16:07:00.45806006,625
2025-04-09 16:07:01.46795874,621.09375
2025-04-09 16:07:01.46795952,611.328125
2025-04-09 16:07:02.47786910,597.65625
2025-04-09 16:07:03.48776933,668.9453125
2025-04-09 16:07:03.48777062,684.5703125
2025-04-09 16:07:04.49766134,689.453125
2025-04-09 16:07:05.50756310,688.4765625
2025-04-09 16:07:05.50756408,658.203125
2025-04-09 16:07:06.51746231,660.15625
2025-04-09 16:07:07.52736941,671.875
2025-04-09 16:07:07.52737066,693.359375
2025-04-09 16:07:08.53726195,704.1015625
2025-04-09 16:07:09.54716267,718.75
2025-04-09 16:07:10.55705793,715.8203125
2025-04-09 16:07:10.55705868,726.5625
2025-04-09 16:07:11.56696020,703.125
2025-04-09 16:07:13.58675647,701.171875
2025-04-09 16:07:13.58675737,694.3359375
2025-04-09 16:07:13.58675962,685.546875
2025-04-09 16:07:15.60657032,690.4296875
2025-04-09 16:07:15.60657139,694.3359375
2025-04-09 16:07:15.60657181,691.40625
2025-04-09 16:07:16.61646040,676.7578125
2025-04-09 16:07:17.62635741,686.5234375
2025-04-09 16:07:17.62635813,690.4296875
2025-04-09 16:07:18.63626232,690.4296875
2025-04-09 16:07:19.64616173,680.6640625
2025-04-09 16:07:19.64616252,662.109375
2025-04-09 16:07:20.65606096,666.9921875
2025-04-09 16:07:21.66595860,720.703125
2025-04-09 16:07:22.67586759,817.3828125
2025-04-09 16:07:23.68576151,861.328125
2025-04-09 16:07:23.68576249,839.84375
2025-04-09 16:07:24.69566937,788.0859375
2025-04-09 16:07:25.70556461,761.71875
2025-04-09 16:07:26.71546877,761.71875
2025-04-09 16:07:26.71547005,751.953125
2025-04-09 16:07:27.72535819,756.8359375
2025-04-09 16:07:28.73525645,762.6953125
2025-04-09 16:07:29.74515670,779.296875
2025-04-09 16:07:30.75505821,806.640625
2025-04-09 16:07:31.76495632,855.46875
2025-04-09 16:07:31.76495694,888.671875
2025-04-09 16:07:32.77485949,823.2421875
2025-04-09 16:07:33.78476087,840.8203125
2025-04-09 16:07:34.79465640,766.6015625
2025-04-09 16:07:35.80456409,800.78125
2025-04-09 16:07:37.81940580,873.046875
2025-04-09 16:07:37.81940659,911.1328125
2025-04-09 16:07:38.82930893,907.2265625
2025-04-09 16:07:39.84911746,885.7421875
2025-04-09 16:07:39.84911920,827.1484375
2025-04-09 16:07:40.85901383,859.375
2025-04-09 16:07:41.86891121,813.4765625
2025-04-09 16:07:41.86891245,776.3671875
2025-04-09 16:07:42.87881408,791.9921875
2025-04-09 16:07:43.88870552,858.3984375
2025-04-09 16:07:44.89860560,853.515625
2025-04-09 16:07:45.90850622,866.2109375
2025-04-09 16:07:46.91841172,818.359375
2025-04-09 16:07:46.91841251,810.546875
2025-04-09 16:07:47.92831434,833.984375
2025-04-09 16:07:48.93821109,825.1953125
2025-04-09 16:07:49.94810803,805.6640625
2025-04-09 16:07:50.95800595,796.875
2025-04-09 16:07:50.95800675,799.8046875
2025-04-09 16:07:51.96790982,706.0546875
2025-04-09 16:07:52.97781344,794.921875
2025-04-09 16:07:53.98770929,774.4140625
2025-04-09 16:07:53.98771040,794.921875
2025-04-09 16:07:54.99760394,783.203125
2025-04-09 16:07:55.100751137,778.3203125
2025-04-09 16:07:56.101740401,777.34375
2025-04-09 16:07:57.102730809,792.96875
2025-04-09 16:07:57.102730918,794.921875
2025-04-09 16:07:58.103720660,723.6328125
2025-04-09 16:07:59.104711340,825.1953125
2025-04-09 16:08:00.105700829,811.5234375
2025-04-09 16:08:01.106690424,870.1171875
2025-04-09 16:08:03.108670584,875
2025-04-09 16:08:03.108670717,889.6484375
2025-04-09 16:08:03.108670740,878.90625
2025-04-09 16:08:04.109660740,886.71875
2025-04-09 16:08:05.110650467,858.3984375
2025-04-09 16:08:06.111640727,867.1875
2025-04-09 16:08:07.112630963,859.375
2025-04-09 16:08:08.113620259,857.421875
2025-04-09 16:08:09.114610811,839.84375
2025-04-09 16:08:09.114610920,852.5390625
2025-04-09 16:08:10.115601078,852.5390625
2025-04-09 16:08:11.116590463,863.28125
2025-04-09 16:08:12.117581084,854.4921875
2025-04-09 16:08:13.118571239,863.28125
2025-04-09 16:08:14.119560685,848.6328125
2025-04-09 16:08:15.120550293,838.8671875
2025-04-09 16:08:15.120550362,815.4296875
2025-04-09 16:08:16.121540213,830.078125
2025-04-09 16:08:17.122530191,857.421875
2025-04-09 16:08:18.123521079,804.6875
2025-04-09 16:08:19.124510369,778.3203125
2025-04-09 16:08:19.124510448,770.5078125
2025-04-09 16:08:20.125500715,817.3828125
2025-04-09 16:08:21.126490714,768.5546875
2025-04-09 16:08:22.127481183,784.1796875
2025-04-09 16:08:22.127481306,772.4609375
2025-04-09 16:08:23.128470705,798.828125
2025-04-09 16:08:24.129460866,787.109375
2025-04-09 16:08:25.130451384,705.078125
2025-04-09 16:08:25.130451510,725.5859375
2025-04-09 16:08:27.131936026,740.234375
2025-04-09 16:08:28.132925609,788.0859375
2025-04-09 16:08:28.133915864,722.65625
2025-04-09 16:08:28.133915988,741.2109375
2025-04-09 16:08:29.134906087,787.109375
2025-04-09 16:08:30.135896069,796.875
2025-04-09 16:08:31.136885775,825.1953125
2025-04-09 16:08:32.137875199,795.8984375
2025-04-09 16:08:32.137875268,798.828125
2025-04-09 16:08:33.138865083,793.9453125
2025-04-09 16:08:34.139855182,734.375
2025-04-09 16:08:35.140845479,784.1796875
2025-04-09 16:08:35.140845613,721.6796875
2025-04-09 16:08:36.141835587,786.1328125
2025-04-09 16:08:37.142825846,711.9140625
2025-04-09 16:08:38.143815297,780.2734375
2025-04-09 16:08:38.143815363,707.03125
2025-04-09 16:08:39.144805456,734.375
2025-04-09 16:08:40.145795464,689.453125
2025-04-09 16:08:41.146785159,711.9140625
2025-04-09 16:08:41.146785331,786.1328125
2025-04-09 16:08:42.147775982,805.6640625
2025-04-09 16:08:43.148765051,792.96875
2025-04-09 16:08:44.149755409,775.390625
2025-04-09 16:08:45.150746028,790.0390625
2025-04-09 16:08:45.150746155,803.7109375
2025-04-09 16:08:46.151735310,805.6640625
2025-04-09 16:08:47.152725813,708.0078125
2025-04-09 16:08:47.152725936,689.453125
2025-04-09 16:08:48.153715047,644.53125
2025-04-09 16:08:49.154705031,639.6484375
2025-04-09 16:08:49.154705090,628.90625
2025-04-09 16:08:50.155695426,622.0703125
2025-04-09 16:08:50.155695506,617.1875
2025-04-09 16:08:52.157675682,619.140625
2025-04-09 16:08:52.157675855,626.953125
2025-04-09 16:08:52.157675873,627.9296875
2025-04-09 16:08:53.158665719,615.234375
2025-04-09 16:08:53.158665877,616.2109375
2025-04-09 16:08:54.159655942,480.46875
2025-04-09 16:08:55.160645171,668.9453125
2025-04-09 16:08:55.160645252,585.9375
2025-04-09 16:08:56.161635883,599.609375
2025-04-09 16:08:56.161635963,590.8203125
2025-04-09 16:08:57.162625319,584.9609375
2025-04-09 16:08:57.162625400,585.9375
2025-04-09 16:08:58.163615814,586.9140625
2025-04-09 16:08:59.164605399,578.125
2025-04-09 16:08:59.164605505,578.125
2025-04-09 16:09:00.165595634,581.0546875
2025-04-09 16:09:00.165595713,585.9375
2025-04-09 16:09:01.166585770,589.84375
2025-04-09 16:09:02.167575782,588.8671875
2025-04-09 16:09:02.167575905,595.703125
2025-04-09 16:09:03.168565733,607.421875
2025-04-09 16:09:04.169554960,623.046875
2025-04-09 16:09:04.169555019,642.578125
2025-04-09 16:09:05.170544834,658.203125
2025-04-09 16:09:06.171535876,691.40625
2025-04-09 16:09:06.171536002,710.9375
2025-04-09 16:09:07.172524886,748.046875
2025-04-09 16:09:08.173515244,741.2109375
2025-04-09 16:09:08.173515391,688.4765625
2025-04-09 16:09:09.174505393,664.0625
2025-04-09 16:09:10.175496305,625.9765625
2025-04-09 16:09:10.175496431,612.3046875
2025-04-09 16:09:11.176485743,608.3984375
2025-04-09 16:09:11.176485870,593.75
2025-04-09 16:09:12.177475865,565.4296875
2025-04-09 16:09:13.178465114,583.984375
2025-04-09 16:09:13.178465173,584.9609375
2025-04-09 16:09:14.179455207,587.890625
2025-04-09 16:09:14.179455290,600.5859375
2025-04-09 16:09:16.180940601,603.515625
2025-04-09 16:09:17.181930612,594.7265625
2025-04-09 16:09:17.181930735,604.4921875
2025-04-09 16:09:18.183910408,606.4453125
2025-04-09 16:09:18.183910552,599.609375
2025-04-09 16:09:18.183910595,589.84375
2025-04-09 16:09:18.183910605,591.796875
2025-04-09 16:09:19.184900105,580.078125
2025-04-09 16:09:20.185890084,576.171875
2025-04-09 16:09:20.185890165,577.1484375
2025-04-09 16:09:21.186879737,575.1953125
2025-04-09 16:09:21.186879794,566.40625
2025-04-09 16:09:22.187870280,571.2890625
2025-04-09 16:09:23.188860599,588.8671875
2025-04-09 16:09:23.188860724,591.796875
2025-04-09 16:09:24.189850376,590.8203125
2025-04-09 16:09:24.189850491,582.03125
2025-04-09 16:09:25.190840633,591.796875
2025-04-09 16:09:26.191830754,613.28125
2025-04-09 16:09:26.191830880,620.1171875
2025-04-09 16:09:27.192819769,628.90625
2025-04-09 16:09:28.193810103,649.4140625
2025-04-09 16:09:28.193810193,673.828125
2025-04-09 16:09:29.194800363,674.8046875
2025-04-09 16:09:30.195790283,651.3671875
2025-04-09 16:09:30.195790409,655.2734375
2025-04-09 16:09:31.196780002,666.9921875
2025-04-09 16:09:32.197770681,674.8046875
2025-04-09 16:09:32.197770803,683.59375
2025-04-09 16:09:33.198760159,673.828125
2025-04-09 16:09:34.199750511,698.2421875
2025-04-09 16:09:35.200740413,733.3984375
2025-04-09 16:09:35.200740511,810.546875
2025-04-09 16:09:36.201729682,759.765625
2025-04-09 16:09:37.202719619,828.125
2025-04-09 16:09:38.203709937,837.890625
2025-04-09 16:09:39.204699903,869.140625
2025-04-09 16:09:40.205689982,822.265625
2025-04-09 16:09:40.205690079,804.6875
2025-04-09 16:09:42.207669756,776.3671875
2025-04-09 16:09:42.207669890,759.765625
2025-04-09 16:09:42.207669902,726.5625
2025-04-09 16:09:43.208659653,690.4296875
2025-04-09 16:09:44.209649823,679.6875
2025-04-09 16:09:44.209649891,682.6171875
2025-04-09 16:09:45.210639580,692.3828125
2025-04-09 16:09:46.211630575,700.1953125
2025-04-09 16:09:47.212620416,785.15625
2025-04-09 16:09:48.213610427,857.421875
2025-04-09 16:09:49.214599535,888.671875
2025-04-09 16:09:49.214599597,834.9609375
2025-04-09 16:09:50.215590800,819.3359375
2025-04-09 16:09:51.216580015,757.8125
2025-04-09 16:09:52.217569811,770.5078125
2025-04-09 16:09:52.217569863,721.6796875
2025-04-09 16:09:53.218559847,700.1953125
2025-04-09 16:09:54.219549636,683.59375
2025-04-09 16:09:54.219549696,662.109375
2025-04-09 16:09:55.220539693,666.015625
2025-04-09 16:09:56.221530545,720.703125
2025-04-09 16:09:57.222520280,777.34375
2025-04-09 16:09:58.223510360,794.921875
2025-04-09 16:09:59.224500241,859.375
2025-04-09 16:10:00.225490437,945.3125
2025-04-09 16:10:00.225490563,934.5703125
2025-04-09 16:10:01.226480337,906.25
2025-04-09 16:10:02.227470146,889.6484375
2025-04-09 16:10:03.228459661,871.09375
2025-04-09 16:10:04.229449654,834.9609375
2025-04-09 16:10:06.230935395,803.7109375
2025-04-09 16:10:06.230935520,815.4296875
2025-04-09 16:10:07.231924868,811.5234375
2025-04-09 16:10:08.232914726,793.9453125
2025-04-09 16:10:08.233904728,783.203125
2025-04-09 16:10:09.234894469,804.6875
2025-04-09 16:10:09.234894526,820.3125
2025-04-09 16:10:10.235884411,820.3125
2025-04-09 16:10:11.236874303,818.359375
2025-04-09 16:10:12.237864797,815.4296875
2025-04-09 16:10:13.238855537,733.3984375
2025-04-09 16:10:13.238855663,763.671875
2025-04-09 16:10:14.239844611,809.5703125
2025-04-09 16:10:15.240834711,794.921875
2025-04-09 16:10:16.241825292,759.765625
2025-04-09 16:10:17.242815472,817.3828125
2025-04-09 16:10:17.242815592,805.6640625
2025-04-09 16:10:18.243804660,828.125
2025-04-09 16:10:19.244794783,819.3359375
2025-04-09 16:10:20.245784725,750.9765625
2025-04-09 16:10:21.246774414,817.3828125
2025-04-09 16:10:21.246774488,794.921875
2025-04-09 16:10:22.247765066,791.9921875
2025-04-09 16:10:23.248755096,806.640625
2025-04-09 16:10:24.249744324,839.84375
2025-04-09 16:10:25.250734223,881.8359375
2025-04-09 16:10:26.251725070,873.046875
2025-04-09 16:10:27.252714600,906.25
2025-04-09 16:10:27.252714658,891.6015625
2025-04-09 16:10:28.253705670,838.8671875
2025-04-09 16:10:29.254695858,806.640625
2025-04-09 16:10:31.256674540,779.296875
2025-04-09 16:10:31.256674630,702.1484375
2025-04-09 16:10:31.256674675,699.21875
2025-04-09 16:10:32.257664824,723.6328125
2025-04-09 16:10:33.258654628,812.5
2025-04-09 16:10:34.259645110,857.421875
2025-04-09 16:10:35.260635007,959.9609375
2025-04-09 16:10:36.261624631,959.9609375
2025-04-09 16:10:37.262614131,958.0078125
2025-04-09 16:10:38.263604554,931.640625
2025-04-09 16:10:38.263604648,901.3671875
2025-04-09 16:10:39.264595007,873.046875
2025-04-09 16:10:40.265584183,860.3515625
2025-04-09 16:10:41.266574194,843.75
2025-04-09 16:10:42.267564482,822.265625
2025-04-09 16:10:43.268554861,816.40625
2025-04-09 16:10:43.268554935,829.1015625
2025-04-09 16:10:44.269544415,838.8671875
2025-04-09 16:10:45.270534987,834.9609375
2025-04-09 16:10:46.271524178,849.609375
2025-04-09 16:10:47.272515246,842.7734375
2025-04-09 16:10:48.273504886,811.5234375
2025-04-09 16:10:48.273504987,800.78125
2025-04-09 16:10:49.274494361,830.078125
2025-04-09 16:10:50.275484409,875
2025-04-09 16:10:51.276474320,865.234375
2025-04-09 16:10:52.277464748,817.3828125
2025-04-09 16:10:53.278454806,845.703125
2025-04-09 16:10:53.278454921,829.1015625
2025-04-09 16:10:55.279939307,808.59375
2025-04-09 16:10:56.280929368,801.7578125
2025-04-09 16:10:57.281920450,801.7578125
2025-04-09 16:10:57.281920560,748.046875
2025-04-09 16:10:58.282908993,797.8515625
2025-04-09 16:10:58.283899826,705.078125
2025-04-09 16:10:59.284890118,744.140625
2025-04-09 16:11:00.285879034,782.2265625
2025-04-09 16:11:00.285879092,805.6640625
2025-04-09 16:11:01.286869988,812.5
2025-04-09 16:11:02.287858970,874.0234375
2025-04-09 16:11:03.288849134,928.7109375
2025-04-09 16:11:04.289840579,922.8515625
2025-04-09 16:11:05.290829408,888.671875
2025-04-09 16:11:06.291819353,888.671875
2025-04-09 16:11:07.292809816,876.953125
2025-04-09 16:11:07.292809942,847.65625
2025-04-09 16:11:08.293799457,821.2890625
2025-04-09 16:11:09.294789805,824.21875
2025-04-09 16:11:10.295779812,833.0078125
2025-04-09 16:11:11.296769858,821.2890625
2025-04-09 16:11:12.297758931,803.7109375
2025-04-09 16:11:12.297758993,807.6171875
2025-04-09 16:11:13.298748802,830.078125
2025-04-09 16:11:14.299739695,848.6328125
2025-04-09 16:11:15.300729246,827.1484375
2025-04-09 16:11:16.301719345,836.9140625
2025-04-09 16:11:17.302709196,838.8671875
2025-04-09 16:11:17.302709250,815.4296875
2025-04-09 16:11:18.303698734,828.125
2025-04-09 16:11:19.304688697,814.453125
2025-04-09 16:11:21.306669231,780.2734375
2025-04-09 16:11:21.306669346,789.0625
2025-04-09 16:11:21.306669367,792.96875
2025-04-09 16:11:22.307658768,795.8984375
2025-04-09 16:11:23.308649091,780.2734375
2025-04-09 16:11:23.308649206,771.484375
2025-04-09 16:11:24.309639161,686.5234375
2025-04-09 16:11:25.310629457,714.84375
